"sbd","van","ngoaingu","toan"
48566,8.75,8.25,7.5
48567,8.5,3.25,4
48568,8,3,2.5
48569,8.5,4,5
48570,8,4.5,3.25
48571,8.25,4.25,3.75
48572,8.25,4.5,3.5
48573,8.25,5.25,4.75
48574,7.5,3.5,4.25
48576,6.75,2.75,3.25
48577,7,8.5,5.5
48578,8,4.5,4
48579,6,2.5,3.5
48580,7.75,8,3
48581,5.75,4.25,2.75
48582,5.75,4,4
48583,7.5,7,3.5
48584,7.5,4.75,4.75
48585,7,2,4.25
48586,7,3.75,0.75
48587,6.75,3.75,4.25
48588,7.5,4.25,3.75
48589,5.75,3.75,4.5
48590,6,4.75,4.75
48591,7.25,5.5,3.75
48592,6.75,2.5,5.5
48593,7,2.75,4
48594,6.75,6,5.25
48595,4.75,4.25,6.25
48596,8.25,6.5,6
48597,5.75,3.75,3.25
48598,5.25,2.75,3.25
48599,7.25,6,8.75
48600,6,6.5,6.25
48601,5.5,3,4
48602,7.25,2,4.25
48603,7.5,3.25,5.25
48604,5.5,2.5,4.75
48606,7,4.5,4.25
48607,4,4.5,5
48608,6.25,4.25,3
48609,7.25,6.5,5.5
48610,7,4.75,5
48611,7.5,6,6.75
48612,5.25,5,4.25
48613,9,4.5,5.5
48614,7,6,5.75
48616,7.5,2.5,3.25
48617,5.25,3,2.75
48618,8.5,8.25,8
48619,6.75,2.5,3
48620,6.25,5,2.75
48621,5.25,8.75,4.75
48622,8.75,8.25,7.75
48623,7,3.25,6.75
48624,7,4,6.75
48625,6.25,3,4
48626,7.5,3.5,4.75
48627,6.25,3.75,4.25
48628,7.75,5,4.5
48629,7.25,4.75,3
48630,6.75,5.25,2
48631,5.25,4.25,4
48632,5.75,3,3.75
48633,8,4.5,3.25
48634,6.25,2.75,4.75
48635,6.25,4,4.25
48636,7,3.5,3.5
48637,7.5,6,4
48638,7.5,6.75,5
48639,6.5,4,2.5
48640,7,7,5
48641,5.5,3,4.5
48642,7.25,2.25,4.5
48643,6.5,2.5,3.25
48644,6.75,3.5,4
48646,6.5,3,5
48647,6.75,2.25,6
48649,6,4.5,2.25
48650,5.75,2.75,3.25
48652,8,2.5,4.75
48653,7,5,5
48654,5.25,7.25,4.5
48655,6.5,3.75,4.5
48656,9,8,6.75
48657,7.25,7,4.5
48658,7,5.5,4.25
48659,8.25,9.5,7.25
48660,7.25,3.75,4
48661,6.5,7.75,5.75
48662,6.5,3,4.5
48663,6.5,4.75,4
48664,6.25,2.25,4
48665,6.25,4.5,5.25
48666,6,3,5
48667,7.25,5.5,4
48668,7.75,4.5,3.75
48669,6.75,2.75,4.75
48670,7.5,6.25,6.75
48671,5.75,2.25,4.5
48672,6,6,5
48673,6.25,6.25,4.75
48674,6,6.5,4
48675,5.5,5.5,3.5
48676,6.5,4.25,3
48679,6.5,3,1.75
48680,5.75,3,3
48681,7.5,3.5,2.5
48682,6,2.25,3
48686,6.75,6.25,6
48687,7.25,5,4.75
48688,4.5,7.75,6.75
48694,5.75,4,1.75
48695,7.25,3.5,4.5
48696,5.5,2.5,3.75
48697,5.5,3.25,3.5
48698,6.5,2.75,2.5
48700,7.75,9,6.5
48701,5.25,3.75,2
48703,6,4.5,2
48706,5.5,3.5,4.5
48712,5.5,6.5,6.75
48713,6.25,4,2.75
48714,6,3.5,3.25
48715,6.75,3,4
48716,6,2.25,4.5
48719,5,3.75,2.5
48721,7,2.75,2.25
48724,6,7.25,5.25
48734,5.25,3,3.75
48737,7,3.5,3.25
48738,5,7,3.75
48742,6.25,2.5,2.25
48744,7,6,4.75
48745,7,8.25,4.25
48747,7,2,4.5
48749,6.5,2.5,3.75
48751,5.75,2.5,3
48752,5.5,3.5,2.5
48753,6.25,2.75,2.25
48754,6.25,1.75,3.25
48755,6.25,1.5,4.5
48757,6.75,2,4
48758,6.75,2.5,3
48759,6.5,2.5,4
48760,5.75,4.25,6.75
48761,5.25,4.25,3
48767,7.25,3,4.25
48769,5,2.5,4
48770,7.25,3.75,4.5
48771,5,5.5,3
48772,6,3.25,3
48778,7.25,7.5,7.5
48779,6.25,2.75,3.5
48780,6.5,4.5,1.25
48782,7,3,3
48783,6.5,4.5,3.5
48786,5.5,2.75,4
48787,7.25,5,7
48794,6.25,4.75,6
48795,7,2.25,2.25
48797,6.75,4.5,3.25
48799,6.25,3.25,4.5
48800,8,2.5,3
48801,6.75,2.75,2.25
48802,5,4,3
48803,4.25,3.75,3.5
48804,7,5,3.75
48806,5,4.25,5
48811,5.5,3.75,2.25
48812,5.5,2.5,3
48813,5.25,3.75,4.25
48814,6,3,2.75
48815,7,3,3.75
48816,6,2.75,2.5
48818,6,3.75,2.25
48819,5.25,3,4
48821,4.75,4.75,6
48822,5,3.25,4
48823,6.5,4.5,5
48825,6,3,3.75
48826,5.75,3.5,3.75
48828,6.25,2,3
48829,6.5,3.25,3.25
48830,7.75,4,3.75
48832,6.25,5.25,6
48834,6.75,3,3
48836,7.75,4.5,3.5
48837,6.25,3,5.25
48838,5.75,3.75,3.5
48839,6.75,4.25,4
48840,8,3.75,2.75
48843,5.75,2.5,3
48844,6,2.75,4.25
48849,6,2.5,3.75
48851,5,2.75,3.25
48852,7,2.5,4.75
48853,6.25,1.75,3
48855,5.75,2.25,3.75
48856,6,6,2.75
48857,4.5,2.75,4.25
48862,7.75,4.5,3
48863,6.75,2.25,4.25
48864,7,4.5,4
48865,7,2,3.25
48866,5.75,3.5,3.75
48867,7,4.75,3.75
48870,6.5,7.5,3
48873,5,2.25,3.75
48875,3.75,3.25,5
48877,5.75,3.5,2.75
48881,6.25,6.25,5.75
48884,5.75,7,5.5
48885,5.5,4.75,3.25
48886,6.75,3.25,2.75
48891,4,5.5,3.75
48892,7,3.5,5.5
48893,6.25,4.25,4
48894,6.75,8.5,5
48896,7.5,5.75,3.25
48898,5.75,3.25,3.25
48899,6.5,1.75,3.5
48904,5.5,3,3
48905,6,8,4.75
48907,7,4.75,4.5
48908,6.25,2.25,2.5
48909,6.5,4.75,6.75
48911,6.75,4.75,6
48912,6.25,4.5,1.5
48914,8,9,4.75
48915,7,3.25,3.75
48916,6.5,3,1.5
48917,7.25,9.25,6.75
48918,4.75,4.25,4
48921,6.5,2.25,5.25
48922,6,7.25,3
48924,5.75,3.5,3.75
48928,5,2.25,3.75
48929,5.25,2.5,5
48930,6.5,3.75,4
48931,7.75,4.75,1.75
48932,6.5,3.25,3.75
48933,6.25,3.25,3.5
48935,6.5,3.25,2
48936,5.25,3.5,3.25
48938,6.5,7.5,6.75
48939,6,4,4
48940,6.25,3.25,4.25
48941,6.5,3.5,3.75
48942,6,3,3
48944,6.5,4.75,3.5
48945,7,3.75,4
48946,6.5,6.75,3.5
48948,6,4,3
48956,6.5,8.75,4.75
48958,5.5,4.5,2.5
48959,7,2.25,5
48960,6.25,4.5,3.25
48963,6.25,5.5,5
48964,7.5,4.75,4.5
48966,4.75,3.5,4
48967,7,3.75,2.75
48968,6.75,6,3.75
48970,7,3.25,3.75
48971,7,2.5,2
48972,7,7.25,4.25
48973,7,2.75,2.25
48974,5.25,5.25,4.5
48975,7.25,4.5,2.75
48976,6.25,2,3
48977,6,3,2.25
48978,5,2.5,4.25
48979,7,5,6
48980,6.5,2.25,2.25
48981,6.5,3.75,2.5
48983,7,4.5,4
48986,7.5,7.5,5.5
48987,6,3.75,6
48988,6.25,6,4
48990,6.75,7.25,6.5
48992,4.5,6,4
48993,4.75,3.5,3.25
48996,6,3.75,3
48998,6,2.5,3.75
49001,7,5.75,7
49002,5.5,5.5,3.5
49009,7.5,5.25,5
49010,5.75,5,4.75
49011,7.25,4.75,3.5
49012,6.5,2.5,3.75
49013,6.75,3,1.5
49014,6.5,6.25,3
49018,3.5,4.5,3.25
49019,5.5,4,3
49021,6.75,3.75,3
49026,6.25,7.25,4.25
49027,6,3.75,3.75
49028,5.5,5.5,4.25
49029,7.25,3.75,5.25
49030,6.5,3.75,6.5
49031,5.75,2.5,2.75
49032,5.75,2.75,3
49033,7.25,4.75,3.75
49034,5.5,5,4.25
49037,6.75,4,6
49038,7.5,4.5,4.5
49040,6.25,4.75,2.75
49041,5,3.5,2.75
49042,5.75,3.75,1.75
49043,6.25,3.75,1.75
49044,6.5,3.25,2.75
49050,7,3.5,4
49053,5.75,3.5,2.5
49054,6.25,3.25,1.75
49055,5.75,4,5.25
49056,6.5,5,5.25
49057,7.5,4.25,3.25
49059,7.5,4.5,3.25
49060,7.25,5,4.25
49061,6,5.5,3.25
49063,7,5.75,3.75
49064,5.5,2.5,3.25
49065,7.25,6.25,3.75
49067,6,3.5,3.25
49068,5,3.75,3.5
49070,5.75,3,4.75
49071,7.5,9.25,7.5
49072,6.5,4.75,3.25
49073,6.25,4.75,1.75
49075,6.75,8.5,7
49076,5.5,3.25,3.5
49078,6,6.25,5.5
49079,5.75,5.5,4.5
49080,6.75,4.75,8.5
49083,5,7.5,5.25
49088,6,3.5,2.5
49098,6.75,3.75,4
49099,5.75,3.5,2.5
49102,6.25,4,3.75
49103,7.25,8,5
49106,5.25,4.75,2.25
49109,5,6.75,4.5
49112,5.75,3,3.75
49117,3,3.5,4.5
49118,4.5,2.75,4.25
49119,4.5,3.75,4
49120,6,4,3.75
49121,5.25,3.5,3.5
49122,6,2.75,2.5
49124,6,3.25,2
49125,6.5,3,3.75
49126,6.25,3,3.75
49127,5.5,3.75,4.25
49136,6.5,2.75,2
49137,6.25,3.75,5.75
49138,6.75,4.75,5.75
49139,7.25,5,6
49141,7.25,4.5,5.5
49143,7.25,3.75,2.75
49144,7,5.75,4.75
49148,6,3.25,3.25
49154,5.5,3.75,1.75
49156,7.25,4,1.25
49157,6.25,3,4.5
49158,6.25,2.5,4
49160,6.75,4,1.5
49164,6,3.25,5
49165,7,3,2.25
49176,6,2.75,3.5
49180,6.75,3.5,4.25
49181,5.75,3.25,3.75
49182,6,4.25,4.25
49183,6.25,3,3.25
49189,5.75,2.5,4
49191,8.25,8.25,7.75
49192,6,2,4
49193,7.25,3,3.5
49196,6.25,3,4.5
49199,6.75,3.25,1.75
49203,5.5,3,3
49208,5.75,2.25,3.5
49216,6.75,3.5,4.25
49218,6.5,6.25,5
49219,5.5,4.25,3.75
49220,4.25,5.25,5
49222,5.5,4,3.75
49223,5.5,3.25,3.5
49224,6.5,4,3.75
49225,5.5,5.5,2.75
49226,7,5,4.25
49229,6,3.75,4.75
49233,6.25,2.75,3.5
49235,7,2,4.5
49236,7.75,2,2.5
49237,4.5,3.5,3.75
49238,6.25,3.25,3.25
49239,5.75,6,6.75
49241,7,4.5,3.75
49244,7.75,4.75,6
49245,5.75,3,2.5
49246,5.5,5,4.75
49251,6.75,3.75,4
49253,6.5,4.5,5
49255,6.25,2.75,3
49256,3.75,5.5,4.25
49258,7.25,3.75,3.5
49259,6.75,3.5,5
49260,6.5,4.5,2
49261,6.5,4.25,5
49262,6,3,4.25
49263,6,3.5,4
49266,5.5,4,4
49267,6.75,2.5,4.25
49268,6.75,5.5,3.75
49269,7.25,6.75,3.5
49270,6.5,6.25,5
49271,7.5,6.25,3.25
49272,6,4.75,7
49274,7,6,4.75
49275,6,2.75,2.75
49276,5.25,4,1.75
49277,6.75,7,5
49278,7,4,4.25
49279,4.75,4.25,2.5
49285,4.5,3.25,4.25
49286,7.25,3.5,2.5
49290,6.25,3.25,2
49291,5.75,4.5,3.75
49292,6.75,4.75,4.25
49293,5.5,3.75,6.5
49294,4.75,3.25,3.5
49296,5.75,2.75,3
49297,6,3.5,4.25
49299,8,7.75,5.75
49300,6,4,5
49304,4.5,4.25,3.75
49309,6.75,5.5,5.5
49310,7.5,2.5,4
49312,6.5,3.75,2.75
49313,6,4.5,2.5
49315,6.25,3,3.75
49316,7.25,3.25,4.25
49317,7.5,5.25,4.75
49318,6.25,2.75,4
49320,5.25,3,4
49322,5.25,2.75,3.75
49323,6.5,4,3.25
49327,6.75,3.25,3.75
49332,6,4.5,4
49333,5.5,2.5,4
49335,6,3,2.75
49336,5.5,3.75,5
49337,7.25,4.5,3.75
49338,7.75,4.75,2.75
49339,7,4.25,3.25
49340,6.75,5.5,6
49341,6,2,3.75
49343,7,1.75,4.5
49344,6.25,4.5,4.25
49345,7,4.75,5
49350,6.75,3.5,4
49351,7.5,7,5
49352,5.75,6,2.75
49353,6.75,3.5,2.5
49354,7,2.75,1.75
49355,6.5,7.5,5.5
49357,7.5,6.5,5.5
49358,5.25,3,3.75
49360,6.75,1.75,3.75
49361,7,6,6
49362,5.75,4.5,3.5
49370,7,3,2
49378,7.75,8,5.25
49379,6.5,5.5,3.75
49380,5.75,5,1.5
49382,7.5,5,5.5
49387,5.75,3,4.5
49389,7,5.75,4.75
49390,7,2.75,3.25
49394,7.25,6.25,5.75
49399,6.25,2.75,4.75
49400,5.5,5.25,5.25
49401,6,7.5,2.25
49402,7.75,9,4.75
49403,6.25,4.5,5
49404,5,4.5,1.75
49405,4,3,4.75
49412,7.5,3.25,2.75
49416,7.5,2,2.75
49418,6.25,7.25,4.75
49419,5.75,2.25,3
49420,7.25,9.25,6.75
49421,6,3.25,2
49422,5,5.5,6
49425,5,2.5,3.75
49427,6.5,3.25,4
49431,4.75,3.5,4.75
49432,5.25,3.5,5.25
49435,5.25,4.75,4.5
49439,6,4.75,2.25
49441,6.75,7.5,4.75
49443,4.5,2,4.75
49444,5.5,7.75,5.25
49445,5,8.25,3.25
49446,6,7.25,4.75
49449,5.75,7,3
49451,6.25,4.75,0.5
49452,5.75,3.75,5.25
49453,6.5,3.5,4
49455,7.75,9.25,8
49460,5.25,2.5,4
49462,5,2.5,4.25
49463,7,5.5,4.5
49467,6.25,2.5,2.5
49473,6,8.5,4.5
49475,6.25,6.5,5
49477,6.5,8.75,5
49479,4.75,3.75,3.25
49481,6.75,9.25,5.5
49483,6,3.75,5
49485,5.75,2.25,3
49487,6,3,4.25
49488,6,2,4
49489,7,3.25,3.25
49490,6,4,4
49491,6.25,6.5,5.5
49493,5.75,4.25,4
49497,6.5,3.25,1.5
49498,5.5,2.75,2.75
49501,6.5,2.5,3
49503,7.5,3,1.75
49506,8.25,9,6
49507,5.75,4.25,1.75
49508,7.25,4,4.75
49509,6,4,2
49510,5.75,5.25,4
49511,8,7.75,5
49512,6.25,4.25,2
49515,5.75,2.5,3.5
49516,6.75,3.75,3
49518,5.25,3.75,4.5
49519,5.25,1.5,4.75
49520,7.75,3.5,5
49526,5.5,3.25,3.25
49527,6.5,4.75,5
49528,6.5,3.75,6
49532,4.75,3.5,3.25
49533,7.5,8,3.25
49534,5,3.75,5.5
49536,6.75,5.25,5.5
49537,5.75,2.25,3
49540,5.75,2.75,3
49544,6.75,5,1.5
49545,7.25,3.75,4
49546,6.75,5.25,2
49548,6.5,3.75,3.5
49551,6.5,3,2
49552,7,3.5,3.75
49553,6.75,4,3.5
49554,7.25,5.75,3.75
49555,6,2.5,3
49556,8,3.75,0.75
49557,6.5,4.25,4.5
49558,7.75,4.5,4.5
49560,6.5,3.5,2.75
49561,5.75,7.75,3.25
49562,6,3,3.25
49563,6.75,3.25,3.5
49564,7.5,7.5,6.75
49566,7.25,2.25,4
49567,6.75,4.5,5
49569,5,3,4.25
49570,5.75,2.5,3
49575,7.25,4.75,5.75
49576,5.25,4,3.25
49579,7.25,8,6
49580,5.25,4.25,3.75
49583,6.25,4.75,6.25
49586,6.25,4,4.5
49587,7.25,3.25,3.75
49588,5.5,2.75,3
49589,4.25,3.75,3.75
49590,5.75,4.25,5
49591,6.75,3.5,3.75
49593,5.5,3.25,3.5
49595,7.5,4.5,5.5
49598,7.5,2.75,1.75
49599,6.5,5.75,2.5
49602,7.25,2.5,3
49603,5.25,5,3.75
49604,6.5,6.75,6
49605,7.75,5.75,3.5
49606,7.75,4.5,3.25
49607,7.5,7.5,6
49608,6,6,5
49609,7.5,5.75,5
49610,4.5,3.5,3.25
49611,6.5,3.5,5
49612,6.25,5.25,4.25
49613,6.5,4,5
49614,5.75,2.5,3
49621,5.25,3,3.5
49622,6.5,6.5,2
49623,6.5,2.5,2.5
49624,6,3.75,2.75
49625,6.25,4,6
49626,6.5,2.5,3.5
49627,5.5,5,2.75
49634,6.25,3.75,3.5
49636,3.25,3.25,5
49638,6.5,3.25,4.25
49643,6,3,2
49644,6.5,7.25,3
49645,6,3.5,1.75
49646,6.25,5.5,3.75
49647,6.5,6,4.5
49650,6.75,4.75,5
49651,7,5,1.25
49652,5.5,3.25,3.5
49653,6.25,2.25,2.75
49654,5.25,4,5.25
49656,6.25,4.75,4
49657,6.5,4.5,3.75
49659,6.25,2.5,3.5
49660,7,8.75,6
49664,7,2.75,2.5
49665,6.5,7.25,3.75
49666,7,7.75,6
49667,5.5,4.5,3.5
49668,6.75,4.75,5
49669,6.25,2.75,3.25
49670,5.25,3.25,3.75
49673,8.75,8.5,5.5
49674,6,2.75,4.5
49676,6.25,2.75,2
49678,6,4,5
49679,7,7.75,5.25
49680,6.25,6.25,2.75
49682,5.75,3,2.5
49683,7,5,3
49684,6.5,2.5,3.25
49686,7,7.5,5
49689,8.25,6.25,4
49690,6.5,2.25,3.75
49692,7,5,2.25
49695,5.75,5.5,4.5
49698,7,4,5
49699,5.75,6.25,5
49700,5.5,3,3.25
49701,6,3,4.75
49702,6.5,4.5,5.25
49703,4.75,4,4.25
49704,6.5,3.5,4
49705,4.5,2.25,5
49706,6,8.5,7.25
49707,6,8.25,4.75
49708,3.5,4,3.25
49709,6.25,5,3.5
49710,5.75,3,4.75
49711,5,5,3.5
49713,6.25,5.5,5
49714,5.5,4.5,3.75
49716,6.25,5.5,5.75
49718,6.25,2,3.25
49719,4.75,3.75,3.75
49720,6,4.25,7
49723,6.75,8.75,5
49724,5.25,3,3.5
49728,6,6.5,5.25
49729,6,3.25,3
49731,6.5,4.5,4
49733,5.75,4.5,5.5
49734,6.75,5,4.5
49735,6.5,7.75,5
49739,7,3.25,6
49740,5.5,4.75,3
49741,6,2,3.25
49742,7,2.75,4
49743,6.25,3.75,4
49744,8.5,3.5,4.5
49745,6,3,4.75
49747,8.5,6.75,4.25
49750,4.75,3.25,3.5
49753,6,6.25,3.5
49754,4.75,4.5,4
49755,6.5,2.25,3.25
49757,8.25,9,7.75
49758,6.75,4,4.75
49759,7,7,6
49760,6,4.25,4
49761,5.25,3.25,4.75
49762,9,4.75,3.25
49763,7.25,9,6
49765,4.75,3,4.5
49766,7.5,6.5,5.25
49768,6,7,5
49770,5.75,4,5
49772,5.25,8,6.75
49773,7,8.25,6.25
49774,5.5,5.5,3
49775,6,3.5,5
49777,5,3.5,3.5
49778,5.25,3.5,4
49779,6.25,7.5,6.25
49780,4.75,5.75,3.75
49782,5.25,7.25,7
49783,4.75,6,4.75
49786,4.5,3.75,3
49787,5,3.75,4
49788,5.75,4.25,3.75
49789,3.5,3.75,3.75
49790,5,3.75,5
49794,6.5,5.25,4.75
49795,6,3,2.5
49798,6.5,2.5,4
49799,6.75,8,4.75
49800,6.25,2.75,3.5
49801,5.5,3.25,3
49802,6.5,2.25,3
49803,5.75,3.25,5.5
49804,6,3.75,4
49805,7,4.75,5
49806,5,6.5,4.5
49808,6,3.5,4
49809,7,3.75,5.5
49810,6.75,3.25,3.25
49814,5.75,3.5,2.75
49816,5,3.5,3.5
49817,5.25,2,3.5
49818,4.75,2,4
49820,6,8,7.25
49821,4,4,3
49822,5.5,2.75,3
49823,6.25,3.5,4.25
49824,5.25,5.5,3.75
49825,5.5,3.75,5.5
49826,5.5,8.25,6
49828,4.5,4.5,5
49829,6,5.25,4.25
49830,5.75,6,3
49831,4.5,3.75,3.75
49832,5.5,7.25,5.75
49833,5.75,7,5.25
49834,7,9,6
49836,4.75,5.25,6
49837,5.75,7.5,6
49838,5.5,6,4.75
49839,4,5,3.25
49840,6,8,5
49841,5.25,3,4.75
49842,4.5,2.5,4.5
49844,7,5.25,7.25
49845,6.75,4,3.5
49846,7,3,3.75
49847,5.5,2.5,3
49848,5,2.5,3.5
49849,5.5,3.75,4
49850,6,3.75,1.75
49852,8,7.5,5
49853,7,8.5,5.5
49856,7,6,5
49857,5,2.5,3.25
49858,7.5,10,10
49861,4.25,2.25,5
49864,7,5.25,5.75
49866,6.25,3,2
49867,5.75,3.75,4.25
49868,6.25,4,5
49869,6,3.75,4
49871,6.25,7,4.75
49872,6,5.5,4
49873,4.75,3.5,4
49874,7.25,8.25,6
49876,5,2.75,4
49877,5.5,2,5.75
49878,5.5,3.25,5
49879,6.25,5.75,5.25
49880,6,7.75,4.25
49883,5.25,3,4.75
49884,6,7,5.75
49888,6.5,3.25,4.25
49890,5.75,4.5,5
49891,5.75,3.5,5
49892,6.5,6.25,7
49893,6.5,5,4.25
49894,6.75,3.75,2.5
49895,6.5,6,4.75
49897,5.25,2.5,3
49898,5.75,2.75,3.75
49899,4.5,3.5,4.25
49900,5.75,4.25,5
49901,7,6.5,4.75
49902,5.5,3.25,5
49903,5,5.5,4.25
49904,5.75,3.25,2
49905,5.75,4,2.5
49906,6,3.75,3
49907,5.5,3,3.75
49909,5.75,4.25,3.25
49910,5,4,1.75
49912,6.25,4.25,3.25
49914,4.25,6,3
49915,6,3.75,4
49916,6.25,5,5.75
49917,8.25,7.75,5.75
49918,7.25,8.5,6
49920,5.5,7,6.25
49921,5.5,4.5,3.75
49922,5.5,6.5,5.5
49924,5.5,4.5,3.25
49925,6.25,7.75,8.25
49929,7,5.25,7.5
49930,5.75,4,2
49931,5.25,3.5,3.75
49932,6.25,4.25,4
49933,6.5,2.75,3.25
49934,6.5,5.5,5.25
49935,5,3.75,4.25
49936,6.75,8.5,5
49937,5.5,3.5,4.25
49938,5.5,3,4.5
49939,5.5,3.75,4.5
49940,6.5,5,4.25
49941,4.75,4,4.25
49942,6.5,6.25,5.25
49943,7.25,6.5,3.75
49944,5.25,3,2.75
49946,6,3.25,4.5
49948,5.5,4,4.25
49949,6.75,3.75,5.5
49950,6.5,6.75,3
49951,5.75,1.25,5
49952,5.5,3.75,2.75
49953,6.5,3,3.25
49955,4.75,2,4.75
49958,6.25,3.75,4
49959,5.75,3.5,2.75
49961,9,9.5,5.5
49962,8.25,3.5,4.25
49963,5.75,3.75,4
49965,6.5,5,6
49966,6.25,3.5,4.5
49968,6.75,3.25,4.5
49970,5.75,3.75,3.75
49971,6.25,5,5
49974,5,3.25,3.25
49975,4.25,6.25,0.75
49977,7.25,3.5,4.5
49978,6.5,2.5,2.75
49979,6,2.75,3
49980,5,3,5
49981,7.5,4.5,3.25
49983,5.25,4,3.25
49984,5.75,5.5,6.75
49985,6.75,5.25,3
49986,6.5,6.75,8
49987,5.5,4,2
49988,6.5,6.5,6.75
49989,5,2.5,4.75
49990,5.75,4,3.5
49991,6,3.25,5
49993,5.75,2.5,4.25
49994,4.75,3.75,3
49996,6,7.25,4.25
49997,6,2.5,5
49998,5.25,2.75,3.25
49999,4.5,3.5,4
50000,6,3.25,3
50001,6,3.75,3.5
50002,6.25,7.5,5.5
50004,6.5,4.75,4.25
50005,5.25,3,4.5
50006,5,3,3
50007,4,4.25,6.75
50008,6.25,4.5,3.75
50009,6,3.25,3.75
50010,4.75,2.5,3.75
50012,6.75,5.25,3.25
50013,6,3.75,3
50014,7.75,6,4.75
50016,6,3.5,3.25
50017,6.5,5,6.25
50018,5.25,2,3.75
50019,6.25,8.5,5.25
50020,6.25,4,5.5
50021,7.25,3.75,6
50024,5.25,3.5,3.75
50025,6,2.25,4.25
50026,5.75,2.25,3.25
50027,5.25,4,6
50028,6.25,3.5,6
50029,5.5,2.75,2.75
50030,6,2,3.5
50032,4.5,4,2.75
50033,5.5,3.75,3.75
50034,5,2.5,4.5
50035,5,4.25,5.25
50036,4.25,4.5,2.75
50038,5,2.25,4.75
50040,5.25,3.5,4.5
50041,4.5,3,3.75
50042,5.5,8.25,3.75
50044,6,7.5,6
50045,5.25,4.5,4
50046,6.5,5,4
50047,6.5,7.5,6
50048,6.25,5.5,7
50049,5.25,3,6
50050,6.25,3.5,3.25
50051,6,5.25,5.75
50052,7,4.25,3.25
50053,5.5,4,4
50054,5,6.5,6.5
50055,6.5,6.25,4.5
50056,6.5,3.5,3.75
50059,6.25,3.75,3.25
50060,5.25,3.75,3.25
50061,7.25,7,5.75
50062,6.25,2.25,3.5
50063,6.5,4.75,6
50064,7,3,4
50065,5.5,4,4
50066,6,5.5,5.5
50067,4.5,3,4
50069,4.75,2.75,4.75
50070,6,4,4.25
50071,5.75,4,5
50072,5.25,3.25,3.5
50073,5.25,3.5,5.5
50074,3.75,4.75,3
50075,6,5.75,4.5
50076,6.75,5.5,5
50078,7.5,8,5
50079,6.75,6.75,6
50081,7.25,3.5,3.5
50082,6.75,7,3.75
50083,6.75,3.25,4.75
50086,5.5,5,5.5
50087,7.5,9.75,7.75
50088,6,4.5,4
50089,7.25,3.75,6
50090,6,4.75,3.5
50091,7.25,4,4.25
50092,6.75,2.25,3
50093,7.5,5.75,4.5
50094,8,6.75,6
50095,7.25,6.25,6
50096,5.75,3.25,2.25
50098,5.75,2.5,3
50099,6.5,5.75,4.75
50100,5.25,2.75,3.75
50101,6,4.75,4.5
50102,7.75,8.75,5.5
50103,6.5,3,4.5
50105,6.5,5,3.25
50106,6.25,3.25,4.25
50107,6.25,5,3
50108,6.75,5,5.5
50109,6.25,2.5,4.25
50110,6.75,7.75,3
50111,6.75,2.25,3
50112,5,3.5,2.5
50113,7,5.75,3.75
50114,5.5,3.25,3
50115,6.5,5,4
50116,5.5,2.25,4.5
50117,5.75,3.75,4
50118,6.25,4,4.25
50119,6.5,6.75,4
50120,6.25,7.5,5
50123,5.25,3,3.5
50125,4.75,3,4
50126,6.5,4.5,5
50127,7,5.5,2.5
50128,5.75,3,3.75
50129,5.5,3.5,3
50130,5.5,3.75,3.25
50131,5.25,8,5.5
50133,6.25,6.25,5.5
50134,6.75,5.75,7.25
50135,4,4.75,3.75
50136,5,3.25,2.75
50137,4.25,5,2.75
50138,5,4.75,4.25
50139,6,5.25,5
50141,6.25,2.5,2.5
50144,7.75,6.5,5.5
50146,7.5,6.25,4
50147,6.5,4.75,3.25
50148,5.5,4.75,3.25
50151,7.5,7.75,5.25
50152,6.25,4.25,4.75
50153,7,7.5,6.5
50154,5,2.75,4
50155,5.25,3.25,3.5
50157,6,3.25,2.5
50158,5.75,3,2.5
50159,6.5,8.25,7.75
50160,6.5,3.5,2.5
50161,8,7.5,6.75
50162,5.5,3.5,3.5
50163,7.75,8.5,7.5
50165,6,4.5,4.25
50166,5.5,3.25,5
50168,5.75,3.25,2.75
50169,5,2,3.75
50170,6.5,3.75,2.25
50171,6.5,5,5.25
50172,6.5,5.75,5.75
50173,4.75,2.5,4.25
50174,5.25,4.75,3
50175,5.25,4,4
50177,4.25,5.25,3.25
50178,4.5,2.75,5
50181,4.5,4,2.75
50182,6,7,4.75
50183,7,3.75,4.5
50184,6,3.75,2.75
50185,6.5,4.75,4
50186,5.75,3.75,5
50187,6.25,3,2.75
50188,7,5.5,5
50189,6,5,5
50190,6,4.75,3
50191,5,3.5,4
50192,7.5,7.75,4.5
50194,5.75,3.5,5
50195,5,3.75,4.75
50198,4.5,4.5,3.5
50199,6.5,3,5.75
50200,5.25,2.75,3.25
50203,4.75,4.75,4.25
50205,7,7.5,7.25
50206,6.75,2.5,4
50207,6,3,2.25
50208,5,5.5,3.75
50209,5,4.25,1.75
50210,5.75,2.5,3
50211,6.5,6,6
50213,4.75,3,3.5
50216,5.25,3.5,3.5
50217,5.25,3.5,3.5
50219,5,3.75,3.25
50220,6.75,5,5
50221,5.75,4.75,3
50224,6.25,3.25,3.75
50226,6,5.75,4.5
50227,4.75,3.25,4.25
50228,6.75,4.75,5
50229,5,6.5,3
50230,5.75,5.5,3.75
50231,5.75,4,3
50232,4.75,3.25,4
50233,5.5,2.75,4.75
