site,parameter,date,year,month,day,hour,aqi,unit,duration,qc_name,aqi_categ
Hanoi,PM2.5 - Principal,2015-06-03T17:00:00Z,2015,06,03,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T18:00:00Z,2015,06,03,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T19:00:00Z,2015,06,03,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T20:00:00Z,2015,06,03,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T21:00:00Z,2015,06,03,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T22:00:00Z,2015,06,03,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-03T23:00:00Z,2015,06,03,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T00:00:00Z,2015,06,04,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T01:00:00Z,2015,06,04,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T02:00:00Z,2015,06,04,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T03:00:00Z,2015,06,04,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T04:00:00Z,2015,06,04,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T05:00:00Z,2015,06,04,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T06:00:00Z,2015,06,04,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T07:00:00Z,2015,06,04,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T08:00:00Z,2015,06,04,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T09:00:00Z,2015,06,04,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T10:00:00Z,2015,06,04,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T11:00:00Z,2015,06,04,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T12:00:00Z,2015,06,04,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T13:00:00Z,2015,06,04,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T14:00:00Z,2015,06,04,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T15:00:00Z,2015,06,04,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T16:00:00Z,2015,06,04,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T17:00:00Z,2015,06,04,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T18:00:00Z,2015,06,04,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T19:00:00Z,2015,06,04,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T20:00:00Z,2015,06,04,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T21:00:00Z,2015,06,04,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T22:00:00Z,2015,06,04,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-04T23:00:00Z,2015,06,04,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T00:00:00Z,2015,06,05,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T01:00:00Z,2015,06,05,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T02:00:00Z,2015,06,05,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T03:00:00Z,2015,06,05,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T04:00:00Z,2015,06,05,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T05:00:00Z,2015,06,05,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T06:00:00Z,2015,06,05,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T07:00:00Z,2015,06,05,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T08:00:00Z,2015,06,05,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T09:00:00Z,2015,06,05,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T10:00:00Z,2015,06,05,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T11:00:00Z,2015,06,05,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T12:00:00Z,2015,06,05,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T13:00:00Z,2015,06,05,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T14:00:00Z,2015,06,05,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T15:00:00Z,2015,06,05,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T16:00:00Z,2015,06,05,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T17:00:00Z,2015,06,05,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T18:00:00Z,2015,06,05,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T19:00:00Z,2015,06,05,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T20:00:00Z,2015,06,05,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T21:00:00Z,2015,06,05,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T22:00:00Z,2015,06,05,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-05T23:00:00Z,2015,06,05,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T00:00:00Z,2015,06,06,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T01:00:00Z,2015,06,06,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T02:00:00Z,2015,06,06,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T03:00:00Z,2015,06,06,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T04:00:00Z,2015,06,06,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T05:00:00Z,2015,06,06,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T06:00:00Z,2015,06,06,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T07:00:00Z,2015,06,06,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T08:00:00Z,2015,06,06,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T09:00:00Z,2015,06,06,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T10:00:00Z,2015,06,06,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T11:00:00Z,2015,06,06,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T12:00:00Z,2015,06,06,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T13:00:00Z,2015,06,06,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T14:00:00Z,2015,06,06,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T15:00:00Z,2015,06,06,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T16:00:00Z,2015,06,06,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T17:00:00Z,2015,06,06,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T18:00:00Z,2015,06,06,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T19:00:00Z,2015,06,06,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T20:00:00Z,2015,06,06,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T21:00:00Z,2015,06,06,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T22:00:00Z,2015,06,06,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-06T23:00:00Z,2015,06,06,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T00:00:00Z,2015,06,07,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T01:00:00Z,2015,06,07,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T02:00:00Z,2015,06,07,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T03:00:00Z,2015,06,07,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T04:00:00Z,2015,06,07,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T05:00:00Z,2015,06,07,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T06:00:00Z,2015,06,07,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T07:00:00Z,2015,06,07,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T08:00:00Z,2015,06,07,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T09:00:00Z,2015,06,07,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T10:00:00Z,2015,06,07,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T11:00:00Z,2015,06,07,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T12:00:00Z,2015,06,07,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T13:00:00Z,2015,06,07,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T14:00:00Z,2015,06,07,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T15:00:00Z,2015,06,07,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T16:00:00Z,2015,06,07,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T17:00:00Z,2015,06,07,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T18:00:00Z,2015,06,07,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T19:00:00Z,2015,06,07,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T20:00:00Z,2015,06,07,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T21:00:00Z,2015,06,07,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T22:00:00Z,2015,06,07,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-07T23:00:00Z,2015,06,07,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T00:00:00Z,2015,06,08,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T01:00:00Z,2015,06,08,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T02:00:00Z,2015,06,08,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T03:00:00Z,2015,06,08,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T04:00:00Z,2015,06,08,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T05:00:00Z,2015,06,08,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T06:00:00Z,2015,06,08,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T07:00:00Z,2015,06,08,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T08:00:00Z,2015,06,08,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T09:00:00Z,2015,06,08,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T10:00:00Z,2015,06,08,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T11:00:00Z,2015,06,08,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T12:00:00Z,2015,06,08,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T13:00:00Z,2015,06,08,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T14:00:00Z,2015,06,08,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T15:00:00Z,2015,06,08,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T16:00:00Z,2015,06,08,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T17:00:00Z,2015,06,08,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T18:00:00Z,2015,06,08,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T19:00:00Z,2015,06,08,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T20:00:00Z,2015,06,08,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T21:00:00Z,2015,06,08,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T22:00:00Z,2015,06,08,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-08T23:00:00Z,2015,06,08,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T00:00:00Z,2015,06,09,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T01:00:00Z,2015,06,09,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T02:00:00Z,2015,06,09,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T03:00:00Z,2015,06,09,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T04:00:00Z,2015,06,09,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T05:00:00Z,2015,06,09,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T06:00:00Z,2015,06,09,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T07:00:00Z,2015,06,09,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T08:00:00Z,2015,06,09,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T09:00:00Z,2015,06,09,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T10:00:00Z,2015,06,09,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T11:00:00Z,2015,06,09,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T12:00:00Z,2015,06,09,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T13:00:00Z,2015,06,09,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T14:00:00Z,2015,06,09,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T15:00:00Z,2015,06,09,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T16:00:00Z,2015,06,09,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T17:00:00Z,2015,06,09,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T18:00:00Z,2015,06,09,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T19:00:00Z,2015,06,09,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T20:00:00Z,2015,06,09,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T21:00:00Z,2015,06,09,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T22:00:00Z,2015,06,09,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-09T23:00:00Z,2015,06,09,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T00:00:00Z,2015,06,10,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T01:00:00Z,2015,06,10,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T02:00:00Z,2015,06,10,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T03:00:00Z,2015,06,10,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T04:00:00Z,2015,06,10,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T05:00:00Z,2015,06,10,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T06:00:00Z,2015,06,10,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T07:00:00Z,2015,06,10,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T08:00:00Z,2015,06,10,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T09:00:00Z,2015,06,10,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T10:00:00Z,2015,06,10,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T11:00:00Z,2015,06,10,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T12:00:00Z,2015,06,10,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T13:00:00Z,2015,06,10,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T14:00:00Z,2015,06,10,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T15:00:00Z,2015,06,10,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T16:00:00Z,2015,06,10,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T17:00:00Z,2015,06,10,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T18:00:00Z,2015,06,10,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T19:00:00Z,2015,06,10,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T20:00:00Z,2015,06,10,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T21:00:00Z,2015,06,10,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T22:00:00Z,2015,06,10,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-10T23:00:00Z,2015,06,10,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T00:00:00Z,2015,06,11,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T01:00:00Z,2015,06,11,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T02:00:00Z,2015,06,11,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T03:00:00Z,2015,06,11,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T04:00:00Z,2015,06,11,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T05:00:00Z,2015,06,11,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T06:00:00Z,2015,06,11,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T07:00:00Z,2015,06,11,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T08:00:00Z,2015,06,11,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T09:00:00Z,2015,06,11,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T10:00:00Z,2015,06,11,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T11:00:00Z,2015,06,11,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T12:00:00Z,2015,06,11,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T13:00:00Z,2015,06,11,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T14:00:00Z,2015,06,11,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T15:00:00Z,2015,06,11,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T16:00:00Z,2015,06,11,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T17:00:00Z,2015,06,11,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T18:00:00Z,2015,06,11,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T19:00:00Z,2015,06,11,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T20:00:00Z,2015,06,11,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T21:00:00Z,2015,06,11,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T22:00:00Z,2015,06,11,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-11T23:00:00Z,2015,06,11,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T00:00:00Z,2015,06,12,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T01:00:00Z,2015,06,12,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T02:00:00Z,2015,06,12,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T03:00:00Z,2015,06,12,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T04:00:00Z,2015,06,12,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T05:00:00Z,2015,06,12,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T06:00:00Z,2015,06,12,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T07:00:00Z,2015,06,12,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T08:00:00Z,2015,06,12,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T09:00:00Z,2015,06,12,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T10:00:00Z,2015,06,12,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T11:00:00Z,2015,06,12,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T12:00:00Z,2015,06,12,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T13:00:00Z,2015,06,12,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T14:00:00Z,2015,06,12,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T15:00:00Z,2015,06,12,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T16:00:00Z,2015,06,12,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T17:00:00Z,2015,06,12,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T18:00:00Z,2015,06,12,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T19:00:00Z,2015,06,12,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T20:00:00Z,2015,06,12,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-06-12T21:00:00Z,2015,06,12,21,NA,UG/M3,1 Hr,Missing,NA
